ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
PAM00086234,2022-10-10,TMAX,21.8,,,S,
PAM00086234,2022-10-10,PRCP,1.0,,,S,
PAM00086234,2022-10-10,TAVG,11.9,H,,S,
PAM00086255,2022-10-10,TMAX,24.5,,,S,
PAM00086255,2022-10-10,TMIN,11.0,,,S,
PAM00086255,2022-10-10,TAVG,13.3,H,,S,
PAM00086260,2022-10-10,TMAX,23.200000000000003,,,S,
PAM00086260,2022-10-10,TMIN,11.4,,,S,
PAM00086260,2022-10-10,TAVG,12.3,H,,S,
PAM00086268,2022-10-10,TMAX,21.0,,,S,
PAM00086268,2022-10-10,TMIN,9.8,,,S,
PAM00086268,2022-10-10,PRCP,3.3000000000000003,,,S,
PAM00086268,2022-10-10,TAVG,11.4,H,,S,
PAM00086285,2022-10-10,TMAX,23.0,,,S,
PAM00086285,2022-10-10,TMIN,8.8,,,S,
PAM00086285,2022-10-10,PRCP,7.9,,,S,
PAM00086285,2022-10-10,TAVG,11.100000000000001,H,,S,
PA000086068,2022-10-11,TMIN,14.0,,,S,
PA000086068,2022-10-11,TAVG,23.700000000000003,H,,S,
PA000086134,2022-10-11,TMIN,13.0,,,S,
PA000086134,2022-10-11,PRCP,0.0,,,S,
PA000086134,2022-10-11,TAVG,15.9,H,,S,
PA000086297,2022-10-11,TMIN,11.600000000000001,,,S,
PA000086297,2022-10-11,PRCP,9.9,,,S,
PA000086297,2022-10-11,TAVG,13.3,H,,S,
PAM00086097,2022-10-11,TMAX,18.0,,,S,
PAM00086097,2022-10-11,PRCP,1.0,,,S,
PAM00086097,2022-10-11,TAVG,16.1,H,,S,
PAM00086128,2022-10-11,TMIN,12.600000000000001,,,S,
PAM00086128,2022-10-11,TAVG,19.700000000000003,H,,S,
PAM00086170,2022-10-11,TMIN,11.0,,,S,
PAM00086170,2022-10-11,PRCP,1.0,,,S,
PAM00086170,2022-10-11,TAVG,17.900000000000002,H,,S,
PAM00086185,2022-10-11,TMIN,12.4,,,S,
PAM00086185,2022-10-11,PRCP,0.0,,,S,
PAM00086185,2022-10-11,TAVG,14.700000000000001,H,,S,
PAM00086192,2022-10-11,TMIN,12.0,,,S,
PAM00086192,2022-10-11,PRCP,0.0,,,S,
PAM00086192,2022-10-11,TAVG,14.0,H,,S,
PAM00086210,2022-10-11,TMAX,25.400000000000002,,,S,
PAM00086210,2022-10-11,TMIN,14.0,,,S,
PAM00086210,2022-10-11,PRCP,3.0,,,S,
PAM00086210,2022-10-11,TAVG,17.0,H,,S,
PAM00086218,2022-10-11,TMIN,11.200000000000001,,,S,
PAM00086218,2022-10-11,PRCP,28.700000000000003,,,S,
PAM00086218,2022-10-11,TAVG,14.700000000000001,H,,S,
PAM00086221,2022-10-11,TMIN,9.8,,,S,
PAM00086221,2022-10-11,TAVG,13.100000000000001,H,,S,
PAM00086233,2022-10-11,TMIN,11.0,,,S,
PAM00086233,2022-10-11,TAVG,12.700000000000001,H,,S,
PAM00086234,2022-10-11,TMIN,11.200000000000001,,,S,
PAM00086234,2022-10-11,PRCP,6.4,,,S,
PAM00086234,2022-10-11,TAVG,13.8,H,,S,
PAM00086255,2022-10-11,TMIN,11.0,,,S,
PAM00086255,2022-10-11,PRCP,3.0,,,S,
PAM00086255,2022-10-11,TAVG,16.400000000000002,H,,S,
PAM00086260,2022-10-11,TMIN,11.0,,,S,
PAM00086260,2022-10-11,PRCP,6.1000000000000005,,,S,
PAM00086260,2022-10-11,TAVG,14.600000000000001,H,,S,
PAM00086268,2022-10-11,TMAX,19.0,,,S,
PAM00086268,2022-10-11,TMIN,10.5,,,S,
PAM00086268,2022-10-11,PRCP,5.800000000000001,,,S,
PAM00086268,2022-10-11,TAVG,13.700000000000001,H,,S,
PAM00086285,2022-10-11,TMIN,9.8,,,S,
PAM00086285,2022-10-11,PRCP,18.3,,,S,
PAM00086285,2022-10-11,TAVG,13.4,H,,S,
PA000086068,2022-10-12,TMAX,29.5,,,S,
PA000086068,2022-10-12,TMIN,16.6,,,S,
PA000086068,2022-10-12,TAVG,22.700000000000003,H,,S,
PA000086086,2022-10-12,TMAX,21.0,,,S,
PA000086086,2022-10-12,TMIN,16.8,,,S,
PA000086086,2022-10-12,PRCP,2.0,,,S,
PA000086086,2022-10-12,TAVG,19.1,H,,S,
PA000086134,2022-10-12,TMIN,12.0,,,S,
PA000086134,2022-10-12,PRCP,1.5,,,S,
PA000086134,2022-10-12,TAVG,19.8,H,,S,
PA000086297,2022-10-12,TMIN,12.4,,,S,
PA000086297,2022-10-12,PRCP,4.3,,,S,
PA000086297,2022-10-12,TAVG,18.2,H,,S,
PAM00086097,2022-10-12,TMIN,14.0,,,S,
PAM00086097,2022-10-12,PRCP,26.400000000000002,,,S,
PAM00086097,2022-10-12,TAVG,18.2,H,,S,
PAM00086128,2022-10-12,TMAX,27.0,,,S,
PAM00086128,2022-10-12,TMIN,12.0,,,S,
PAM00086128,2022-10-12,TAVG,21.1,H,,S,
PAM00086170,2022-10-12,TMIN,10.200000000000001,,,S,
PAM00086170,2022-10-12,PRCP,0.0,,,S,
PAM00086170,2022-10-12,TAVG,21.1,H,,S,
PAM00086185,2022-10-12,TMIN,11.0,,,S,
PAM00086185,2022-10-12,PRCP,7.6000000000000005,,,S,
PAM00086185,2022-10-12,TAVG,16.900000000000002,H,,S,
PAM00086192,2022-10-12,TMIN,11.0,,,S,
PAM00086192,2022-10-12,PRCP,7.6000000000000005,,,S,
PAM00086192,2022-10-12,TAVG,15.4,H,,S,
PAM00086210,2022-10-12,TMIN,14.600000000000001,,,S,
PAM00086210,2022-10-12,PRCP,69.3,,,S,
PAM00086210,2022-10-12,TAVG,16.3,H,,S,
PAM00086218,2022-10-12,PRCP,0.0,,,S,
PAM00086218,2022-10-12,TAVG,17.8,H,,S,
PAM00086221,2022-10-12,TMIN,10.0,,,S,
PAM00086221,2022-10-12,TAVG,17.400000000000002,H,,S,
PAM00086233,2022-10-12,TMIN,11.0,,,S,
PAM00086233,2022-10-12,TAVG,15.8,H,,S,
PAM00086234,2022-10-12,TMIN,12.200000000000001,,,S,
PAM00086234,2022-10-12,PRCP,1.3,,,S,
PAM00086234,2022-10-12,TAVG,16.7,H,,S,
PAM00086255,2022-10-12,TMIN,11.0,,,S,
PAM00086255,2022-10-12,PRCP,0.0,,,S,
PAM00086255,2022-10-12,TAVG,18.900000000000002,H,,S,
PAM00086260,2022-10-12,TMIN,11.0,,,S,
PAM00086260,2022-10-12,PRCP,5.1000000000000005,,,S,
PAM00086260,2022-10-12,TAVG,17.1,H,,S,
PAM00086268,2022-10-12,TMIN,11.8,,,S,
PAM00086268,2022-10-12,PRCP,9.1,,,S,
PAM00086268,2022-10-12,TAVG,17.7,H,,S,
PAM00086285,2022-10-12,TMIN,12.100000000000001,,,S,
PAM00086285,2022-10-12,PRCP,9.4,,,S,
PAM00086285,2022-10-12,TAVG,15.600000000000001,H,,S,
PA000086068,2022-10-13,TMAX,29.8,,,S,
PA000086068,2022-10-13,TMIN,16.400000000000002,,,S,
PA000086068,2022-10-13,PRCP,0.0,,,S,
PA000086068,2022-10-13,TAVG,20.900000000000002,H,,S,
PA000086086,2022-10-13,TMIN,17.0,,,S,
PA000086086,2022-10-13,PRCP,8.4,,,S,
PA000086086,2022-10-13,TAVG,19.700000000000003,H,,S,
PA000086134,2022-10-13,TMAX,26.0,,,S,
PA000086134,2022-10-13,TMIN,17.0,,,S,
PA000086134,2022-10-13,PRCP,0.0,,,S,
PA000086134,2022-10-13,TAVG,21.8,H,,S,
PA000086297,2022-10-13,PRCP,0.0,,,S,
PA000086297,2022-10-13,TAVG,21.400000000000002,H,,S,
PAM00086097,2022-10-13,TMIN,17.0,,,S,
PAM00086097,2022-10-13,PRCP,0.30000000000000004,,,S,
PAM00086097,2022-10-13,TAVG,22.8,H,,S,
PAM00086128,2022-10-13,TMAX,28.8,,,S,
PAM00086128,2022-10-13,TMIN,15.0,,,S,
PAM00086128,2022-10-13,TAVG,20.0,H,,S,
PAM00086170,2022-10-13,TMAX,28.6,,,S,
PAM00086170,2022-10-13,TMIN,15.200000000000001,,,S,
PAM00086170,2022-10-13,TAVG,20.400000000000002,H,,S,
PAM00086185,2022-10-13,TMAX,24.400000000000002,,,S,
PAM00086185,2022-10-13,TMIN,16.5,,,S,
PAM00086185,2022-10-13,PRCP,0.0,,,S,
PAM00086185,2022-10-13,TAVG,20.0,H,,S,
PAM00086192,2022-10-13,TMAX,25.400000000000002,,,S,
PAM00086192,2022-10-13,TMIN,14.0,,,S,
PAM00086192,2022-10-13,PRCP,0.0,,,S,
PAM00086192,2022-10-13,TAVG,21.0,H,,S,
PAM00086210,2022-10-13,TMIN,15.4,,,S,
PAM00086210,2022-10-13,PRCP,0.0,,,S,
PAM00086210,2022-10-13,TAVG,20.900000000000002,H,,S,
PAM00086218,2022-10-13,TMIN,15.8,,,S,
PAM00086218,2022-10-13,TAVG,19.8,H,,S,
PAM00086221,2022-10-13,TMIN,12.8,,,S,
PAM00086221,2022-10-13,TAVG,19.6,H,,S,
PAM00086233,2022-10-13,TMIN,13.8,,,S,
PAM00086233,2022-10-13,TAVG,19.8,H,,S,
PAM00086234,2022-10-13,TMIN,13.8,,,S,
PAM00086234,2022-10-13,PRCP,0.0,,,S,
PAM00086234,2022-10-13,TAVG,18.8,H,,S,
PAM00086255,2022-10-13,TMIN,13.0,,,S,
PAM00086255,2022-10-13,TAVG,21.6,H,,S,
PAM00086260,2022-10-13,TMAX,26.700000000000003,,,S,
PAM00086260,2022-10-13,PRCP,0.0,,,S,
PAM00086260,2022-10-13,TAVG,20.400000000000002,H,,S,
PAM00086268,2022-10-13,TMIN,13.0,,,S,
PAM00086268,2022-10-13,PRCP,0.0,,,S,
PAM00086268,2022-10-13,TAVG,20.6,H,,S,
PAM00086285,2022-10-13,TMIN,11.200000000000001,,,S,
PAM00086285,2022-10-13,PRCP,0.5,,,S,
PAM00086285,2022-10-13,TAVG,17.8,H,,S,
PA000086068,2022-10-14,TMAX,36.4,,,S,
PA000086068,2022-10-14,PRCP,0.0,,,S,
PA000086068,2022-10-14,TAVG,24.900000000000002,H,,S,
PA000086086,2022-10-14,TMIN,19.0,,,S,
PA000086086,2022-10-14,PRCP,0.0,,,S,
PA000086086,2022-10-14,TAVG,21.5,H,,S,
PA000086134,2022-10-14,TMIN,18.0,,,S,
PA000086134,2022-10-14,TAVG,23.6,H,,S,
PA000086297,2022-10-14,TMIN,15.600000000000001,,,S,
PA000086297,2022-10-14,TAVG,21.8,H,,S,
PAM00086097,2022-10-14,TMAX,28.200000000000003,,,S,
PAM00086097,2022-10-14,TMIN,17.6,,,S,
PAM00086097,2022-10-14,PRCP,2.8000000000000003,,,S,
PAM00086097,2022-10-14,TAVG,21.700000000000003,H,,S,
PAM00086128,2022-10-14,TAVG,23.3,H,,S,
PAM00086170,2022-10-14,TMIN,16.400000000000002,,,S,
PAM00086170,2022-10-14,PRCP,20.3,,,S,
PAM00086170,2022-10-14,TAVG,23.1,H,,S,
PAM00086185,2022-10-14,TMIN,17.0,,,S,
PAM00086185,2022-10-14,PRCP,6.1000000000000005,,,S,
PAM00086185,2022-10-14,TAVG,21.900000000000002,H,,S,
PAM00086192,2022-10-14,TMIN,17.0,,,S,
PAM00086192,2022-10-14,PRCP,11.9,,,S,
PAM00086192,2022-10-14,TAVG,21.700000000000003,H,,S,
PAM00086210,2022-10-14,TMAX,28.400000000000002,,,S,
PAM00086210,2022-10-14,TMIN,19.0,,,S,
PAM00086210,2022-10-14,PRCP,16.3,,,S,
PAM00086210,2022-10-14,TAVG,21.700000000000003,H,,S,
PAM00086218,2022-10-14,TMIN,14.8,,,S,
PAM00086218,2022-10-14,PRCP,19.8,,,S,
PAM00086218,2022-10-14,TAVG,21.700000000000003,H,,S,
PAM00086221,2022-10-14,TMIN,15.0,,,S,
PAM00086221,2022-10-14,PRCP,14.700000000000001,,,S,
PAM00086221,2022-10-14,TAVG,20.700000000000003,H,,S,
PAM00086233,2022-10-14,TMAX,27.400000000000002,,,S,
PAM00086233,2022-10-14,TMIN,16.0,,,S,
PAM00086233,2022-10-14,PRCP,9.4,,,S,
PAM00086233,2022-10-14,TAVG,20.8,H,,S,
PAM00086234,2022-10-14,TMIN,16.0,,,S,
PAM00086234,2022-10-14,PRCP,15.0,,,S,
PAM00086234,2022-10-14,TAVG,21.700000000000003,H,,S,
PAM00086255,2022-10-14,TMAX,29.5,,,S,
PAM00086255,2022-10-14,TMIN,14.0,,,S,
PAM00086255,2022-10-14,TAVG,21.400000000000002,H,,S,
PAM00086260,2022-10-14,TMAX,27.0,,,S,
PAM00086260,2022-10-14,TMIN,14.600000000000001,,,S,
PAM00086260,2022-10-14,TAVG,20.900000000000002,H,,S,
PAM00086268,2022-10-14,TMIN,12.5,,,S,
PAM00086268,2022-10-14,TAVG,22.5,H,,S,
PAM00086285,2022-10-14,TMIN,14.4,,,S,
PAM00086285,2022-10-14,PRCP,1.0,,,S,
PAM00086285,2022-10-14,TAVG,21.700000000000003,H,,S,
PA000086068,2022-10-15,TMIN,18.6,,,S,
PA000086068,2022-10-15,TAVG,27.6,H,,S,
PA000086086,2022-10-15,TMAX,29.0,,,S,
PA000086086,2022-10-15,TMIN,19.0,,,S,
PA000086086,2022-10-15,TAVG,23.8,H,,S,
PA000086134,2022-10-15,TAVG,25.400000000000002,H,,S,
PA000086297,2022-10-15,TMIN,15.600000000000001,,,S,
PA000086297,2022-10-15,TAVG,22.900000000000002,H,,S,
PAM00086097,2022-10-15,TMIN,19.400000000000002,,,S,
PAM00086097,2022-10-15,PRCP,0.0,,,S,
PAM00086097,2022-10-15,TAVG,23.1,H,,S,
PAM00086128,2022-10-15,TMIN,19.0,,,S,
PAM00086128,2022-10-15,TAVG,25.8,H,,S,
PAM00086170,2022-10-15,TMIN,18.0,,,S,
PAM00086170,2022-10-15,PRCP,0.0,,,S,
PAM00086170,2022-10-15,TAVG,25.6,H,,S,
PAM00086185,2022-10-15,TMAX,28.0,,,S,
PAM00086185,2022-10-15,TMIN,19.0,,,S,
PAM00086185,2022-10-15,PRCP,0.0,,,S,
PAM00086185,2022-10-15,TAVG,23.6,H,,S,
PAM00086192,2022-10-15,TMAX,30.0,,,S,
PAM00086192,2022-10-15,TMIN,19.0,,,S,
PAM00086192,2022-10-15,PRCP,0.0,,,S,
PAM00086192,2022-10-15,TAVG,25.6,H,,S,
PAM00086210,2022-10-15,TMIN,19.0,,,S,
PAM00086210,2022-10-15,PRCP,0.0,,,S,
PAM00086210,2022-10-15,TAVG,22.3,H,,S,
PAM00086218,2022-10-15,TMIN,18.400000000000002,,,S,
PAM00086218,2022-10-15,PRCP,0.0,,,S,
PAM00086218,2022-10-15,TAVG,24.400000000000002,H,,S,
PAM00086221,2022-10-15,TMIN,16.8,,,S,
PAM00086221,2022-10-15,PRCP,0.0,,,S,
PAM00086221,2022-10-15,TAVG,22.900000000000002,H,,S,
PAM00086233,2022-10-15,TMAX,28.0,,,S,
PAM00086233,2022-10-15,TMIN,18.0,,,S,
PAM00086233,2022-10-15,PRCP,0.0,,,S,
PAM00086233,2022-10-15,TAVG,22.6,H,,S,
PAM00086234,2022-10-15,TMIN,18.8,,,S,
PAM00086234,2022-10-15,PRCP,0.0,,,S,
PAM00086234,2022-10-15,TAVG,23.6,H,,S,
PAM00086255,2022-10-15,TMIN,15.0,,,S,
PAM00086255,2022-10-15,TAVG,21.6,H,,S,
PAM00086260,2022-10-15,TMAX,28.0,,,S,
PAM00086260,2022-10-15,TMIN,15.0,,,S,
PAM00086260,2022-10-15,TAVG,22.8,H,,S,
PAM00086268,2022-10-15,TMIN,16.5,,,S,
PAM00086268,2022-10-15,TAVG,23.200000000000003,H,,S,
PAM00086285,2022-10-15,TMIN,14.5,,,S,
PAM00086285,2022-10-15,PRCP,0.0,,,S,
PAM00086285,2022-10-15,TAVG,21.400000000000002,H,,S,
PA000086068,2022-10-16,TAVG,27.400000000000002,H,,S,
PA000086134,2022-10-16,TMIN,19.8,,,S,
PA000086134,2022-10-16,TAVG,26.6,H,,S,
PA000086297,2022-10-16,TMAX,29.6,,,S,
PA000086297,2022-10-16,TMIN,19.400000000000002,,,S,
PA000086297,2022-10-16,PRCP,16.5,,,S,
PA000086297,2022-10-16,TAVG,24.0,H,,S,
PAM00086097,2022-10-16,TMIN,19.0,,,S,
PAM00086097,2022-10-16,TAVG,24.700000000000003,H,,S,
PAM00086128,2022-10-16,TMIN,20.8,,,S,
PAM00086128,2022-10-16,TAVG,26.8,H,,S,
PAM00086170,2022-10-16,TMAX,32.0,,,S,
PAM00086170,2022-10-16,TMIN,20.5,,,S,
PAM00086170,2022-10-16,TAVG,27.1,H,,S,
PAM00086185,2022-10-16,TMIN,20.0,,,S,
PAM00086185,2022-10-16,PRCP,0.0,,,S,
PAM00086185,2022-10-16,TAVG,24.8,H,,S,
PAM00086192,2022-10-16,TMIN,20.0,,,S,
PAM00086192,2022-10-16,TAVG,25.6,H,,S,
PAM00086210,2022-10-16,TMIN,18.0,,,S,
PAM00086210,2022-10-16,PRCP,1.3,,,S,
PAM00086210,2022-10-16,TAVG,23.400000000000002,H,,S,
PAM00086218,2022-10-16,TMAX,31.200000000000003,,,S,
PAM00086218,2022-10-16,TAVG,25.6,H,,S,
PAM00086221,2022-10-16,TMIN,19.0,,,S,
PAM00086221,2022-10-16,PRCP,9.9,,,S,
PAM00086221,2022-10-16,TAVG,26.8,H,,S,
PAM00086234,2022-10-16,TMIN,19.8,,,S,
PAM00086234,2022-10-16,TAVG,24.700000000000003,H,,S,
PAM00086255,2022-10-16,TMAX,29.5,,,S,
PAM00086255,2022-10-16,TMIN,18.400000000000002,,,S,
PAM00086255,2022-10-16,TAVG,24.3,H,,S,
PAM00086260,2022-10-16,TAVG,18.0,H,,S,
PAM00086268,2022-10-16,TMAX,29.0,,,S,
PAM00086268,2022-10-16,TMIN,18.8,,,S,
PAM00086268,2022-10-16,PRCP,11.200000000000001,,,S,
PAM00086268,2022-10-16,TAVG,23.8,H,,S,
PAM00086285,2022-10-16,TMAX,29.400000000000002,,,S,
PAM00086285,2022-10-16,TMIN,17.2,,,S,
PAM00086285,2022-10-16,PRCP,15.5,,,S,
PAM00086285,2022-10-16,TAVG,22.8,H,,S,
PA000086068,2022-10-17,TMIN,23.8,,,S,
PA000086068,2022-10-17,TAVG,26.200000000000003,H,,S,
PA000086086,2022-10-17,TMAX,31.0,,,S,
PA000086086,2022-10-17,TMIN,24.0,,,S,
PA000086086,2022-10-17,TAVG,26.3,H,,S,
PA000086134,2022-10-17,TMAX,32.4,,,S,
PA000086134,2022-10-17,TMIN,22.0,,,S,
PA000086134,2022-10-17,TAVG,24.700000000000003,H,,S,
PA000086297,2022-10-17,TMAX,30.200000000000003,,,S,
PA000086297,2022-10-17,TMIN,16.0,,,S,
PA000086297,2022-10-17,PRCP,0.0,,,S,
PA000086297,2022-10-17,TAVG,22.6,H,,S,
PAM00086097,2022-10-17,TMAX,30.0,,,S,
PAM00086097,2022-10-17,TMIN,20.0,,,S,
PAM00086097,2022-10-17,TAVG,24.5,H,,S,
PAM00086128,2022-10-17,TMAX,34.2,,,S,
PAM00086128,2022-10-17,TAVG,23.700000000000003,H,,S,
PAM00086170,2022-10-17,TMAX,32.800000000000004,,,S,
PAM00086170,2022-10-17,TAVG,22.900000000000002,H,,S,
PAM00086185,2022-10-17,TMAX,31.8,,,S,
PAM00086185,2022-10-17,TMIN,20.5,,,S,
PAM00086185,2022-10-17,TAVG,24.400000000000002,H,,S,
PAM00086210,2022-10-17,TMIN,18.8,,,S,
PAM00086210,2022-10-17,PRCP,0.0,,,S,
PAM00086210,2022-10-17,TAVG,25.6,H,,S,
PAM00086218,2022-10-17,TMAX,31.6,,,S,
PAM00086218,2022-10-17,TMIN,20.8,,,S,
PAM00086218,2022-10-17,TAVG,24.3,H,,S,
PAM00086221,2022-10-17,TMAX,33.0,,,S,
PAM00086221,2022-10-17,TMIN,19.0,,,S,
PAM00086221,2022-10-17,PRCP,0.0,,,S,
PAM00086221,2022-10-17,TAVG,24.3,H,,S,
PAM00086233,2022-10-17,TMAX,28.0,,,S,
PAM00086233,2022-10-17,TMIN,19.0,,,S,
PAM00086233,2022-10-17,TAVG,23.1,H,,S,
PAM00086234,2022-10-17,TMAX,30.200000000000003,,,S,
PAM00086234,2022-10-17,TMIN,18.400000000000002,,,S,
PAM00086234,2022-10-17,TAVG,23.3,H,,S,
PAM00086255,2022-10-17,TMAX,30.5,,,S,
PAM00086255,2022-10-17,TMIN,17.0,,,S,
PAM00086255,2022-10-17,TAVG,22.3,H,,S,
PAM00086260,2022-10-17,TMAX,27.0,,,S,
PAM00086260,2022-10-17,TMIN,17.0,,,S,
PAM00086260,2022-10-17,TAVG,20.200000000000003,H,,S,
PAM00086268,2022-10-17,TMAX,29.0,,,S,
PAM00086268,2022-10-17,TMIN,20.0,,,S,
PAM00086268,2022-10-17,PRCP,0.0,,,S,
PAM00086268,2022-10-17,TAVG,22.5,H,,S,
PAM00086285,2022-10-17,TMAX,29.3,,,S,
PAM00086285,2022-10-17,TMIN,15.5,,,S,
PAM00086285,2022-10-17,PRCP,0.0,,,S,
PAM00086285,2022-10-17,TAVG,22.1,H,,S,
PA000086068,2022-10-18,TMAX,35.4,,,S,
PA000086068,2022-10-18,TMIN,18.400000000000002,,,S,
PA000086068,2022-10-18,PRCP,6.9,,,S,
PA000086068,2022-10-18,TAVG,21.200000000000003,H,,S,
PA000086086,2022-10-18,TMAX,30.0,,,S,
PA000086086,2022-10-18,TMIN,21.0,,,S,
PA000086086,2022-10-18,PRCP,19.3,,,S,
PA000086086,2022-10-18,TAVG,22.5,H,,S,
PA000086134,2022-10-18,TMAX,28.400000000000002,,,S,
PA000086134,2022-10-18,TMIN,19.0,,,S,
PA000086134,2022-10-18,PRCP,2.3000000000000003,,,S,
PA000086134,2022-10-18,TAVG,22.200000000000003,H,,S,
PA000086297,2022-10-18,TAVG,23.6,H,,S,
PAM00086097,2022-10-18,TMAX,29.8,,,S,
PAM00086097,2022-10-18,TMIN,18.6,,,S,
PAM00086097,2022-10-18,PRCP,1.8,,,S,
PAM00086097,2022-10-18,TAVG,22.1,H,,S,
PAM00086128,2022-10-18,TMAX,35.0,,,S,
PAM00086128,2022-10-18,TMIN,17.6,,,S,
PAM00086128,2022-10-18,TAVG,22.6,H,,S,
PAM00086170,2022-10-18,TMAX,29.400000000000002,,,S,
PAM00086170,2022-10-18,TMIN,15.3,,,S,
PAM00086170,2022-10-18,PRCP,9.4,,,S,
PAM00086170,2022-10-18,TAVG,22.6,H,,S,
PAM00086185,2022-10-18,TMAX,28.8,,,S,
PAM00086185,2022-10-18,TMIN,19.400000000000002,,,S,
PAM00086185,2022-10-18,TAVG,23.200000000000003,H,,S,
PAM00086192,2022-10-18,TMAX,29.8,,,S,
PAM00086192,2022-10-18,TMIN,18.0,,,S,
PAM00086192,2022-10-18,PRCP,3.0,,,S,
PAM00086192,2022-10-18,TAVG,22.0,H,,S,
PAM00086210,2022-10-18,TMAX,29.5,,,S,
PAM00086210,2022-10-18,TMIN,19.400000000000002,,,S,
PAM00086210,2022-10-18,PRCP,3.8000000000000003,,,S,
PAM00086210,2022-10-18,TAVG,23.8,H,,S,
PAM00086218,2022-10-18,TMIN,16.8,,,S,
PAM00086218,2022-10-18,PRCP,3.0,,,S,
PAM00086218,2022-10-18,TAVG,23.3,H,,S,
PAM00086221,2022-10-18,TMIN,17.0,,,S,
PAM00086221,2022-10-18,TAVG,21.8,H,,S,
PAM00086233,2022-10-18,TMAX,28.400000000000002,,,S,
PAM00086233,2022-10-18,TMIN,17.400000000000002,,,S,
PAM00086233,2022-10-18,PRCP,5.1000000000000005,,,S,
PAM00086233,2022-10-18,TAVG,21.3,H,,S,
PAM00086234,2022-10-18,TMAX,30.6,,,S,
PAM00086234,2022-10-18,TMIN,16.900000000000002,,,S,
PAM00086234,2022-10-18,PRCP,19.3,,,S,
PAM00086234,2022-10-18,TAVG,22.700000000000003,H,,S,
PAM00086255,2022-10-18,TMIN,17.0,,,S,
PAM00086255,2022-10-18,TAVG,22.400000000000002,H,,S,
PAM00086260,2022-10-18,TMIN,17.0,,,S,
PAM00086260,2022-10-18,PRCP,0.30000000000000004,,,S,
PAM00086260,2022-10-18,TAVG,22.6,H,,S,
PAM00086268,2022-10-18,TMIN,17.8,,,S,
PAM00086268,2022-10-18,TAVG,21.5,H,,S,
PAM00086285,2022-10-18,TMIN,16.6,,,S,
PAM00086285,2022-10-18,TAVG,22.700000000000003,H,,S,
PA000086033,2022-10-19,TMIN,22.400000000000002,,,S,
PA000086033,2022-10-19,TAVG,25.900000000000002,H,,S,
PA000086068,2022-10-19,TMIN,18.400000000000002,,,S,
PA000086068,2022-10-19,PRCP,2.8000000000000003,,,S,
PA000086068,2022-10-19,TAVG,24.3,H,,S,
PA000086086,2022-10-19,TMIN,20.0,,,S,
PA000086086,2022-10-19,PRCP,3.0,,,S,
PA000086086,2022-10-19,TAVG,24.200000000000003,H,,S,
PA000086134,2022-10-19,TMIN,20.0,,,S,
PA000086134,2022-10-19,PRCP,0.0,,,S,
PA000086134,2022-10-19,TAVG,25.400000000000002,H,,S,
PA000086297,2022-10-19,TMIN,18.6,,,S,
PA000086297,2022-10-19,TAVG,24.0,H,,S,
PAM00086097,2022-10-19,TMIN,18.0,,,S,
PAM00086097,2022-10-19,PRCP,0.0,,,S,
PAM00086097,2022-10-19,TAVG,24.0,H,,S,
PAM00086128,2022-10-19,TMIN,20.200000000000003,,,S,
PAM00086128,2022-10-19,TAVG,26.1,H,,S,
PAM00086170,2022-10-19,TMAX,29.6,,,S,
PAM00086170,2022-10-19,TMIN,18.2,,,S,
PAM00086170,2022-10-19,PRCP,0.0,,,S,
PAM00086170,2022-10-19,TAVG,24.1,H,,S,
PAM00086185,2022-10-19,TMAX,28.0,,,S,
PAM00086185,2022-10-19,TMIN,20.0,,,S,
PAM00086185,2022-10-19,TAVG,24.1,H,,S,
PAM00086192,2022-10-19,TMAX,29.0,,,S,
PAM00086192,2022-10-19,TMIN,20.0,,,S,
PAM00086192,2022-10-19,PRCP,0.0,,,S,
PAM00086192,2022-10-19,TAVG,25.8,H,,S,
PAM00086210,2022-10-19,TMIN,20.0,,,S,
PAM00086210,2022-10-19,PRCP,2.0,,,S,
PAM00086210,2022-10-19,TAVG,24.900000000000002,H,,S,
PAM00086218,2022-10-19,TMAX,30.0,,,S,
PAM00086218,2022-10-19,PRCP,0.0,,,S,
PAM00086218,2022-10-19,TAVG,23.400000000000002,H,,S,
PAM00086221,2022-10-19,TMAX,30.0,,,S,
PAM00086221,2022-10-19,TMIN,18.0,,,S,
PAM00086221,2022-10-19,PRCP,1.0,,,S,
PAM00086221,2022-10-19,TAVG,23.1,H,,S,
PAM00086233,2022-10-19,TMAX,28.8,,,S,
PAM00086233,2022-10-19,TMIN,19.0,,,S,
PAM00086233,2022-10-19,PRCP,0.0,,,S,
PAM00086233,2022-10-19,TAVG,24.1,H,,S,
PAM00086234,2022-10-19,TMAX,31.400000000000002,,,S,
PAM00086234,2022-10-19,TMIN,19.0,,,S,
PAM00086234,2022-10-19,PRCP,0.0,,,S,
PAM00086234,2022-10-19,TAVG,23.400000000000002,H,,S,
PAM00086255,2022-10-19,TMAX,30.0,,,S,
PAM00086255,2022-10-19,TMIN,17.2,,,S,
PAM00086255,2022-10-19,TAVG,24.3,H,,S,
PAM00086260,2022-10-19,TMAX,29.5,,,S,
PAM00086260,2022-10-19,TMIN,18.0,,,S,
PAM00086260,2022-10-19,PRCP,0.0,,,S,
PAM00086260,2022-10-19,TAVG,23.200000000000003,H,,S,
